order_id,order_date,ship_date,customer_id,product_id,category_x,sub_category_x,quantity,sales,discount,profit,order_month,profit_margin_pct,shipping_days,product_name,category_y,sub_category_y,unit_cost,list_price,customer_name,segment,region,city
NM202405981354,,,CU0224,PR524,Office Supplies,Art,2,143.67,0.15,11.79,,8.206306118187513,,Sketch Pad,Office Supplies,Art,65.94,84.51,Jordan Fox,Consumer,East,New York
NM202405543697,,,CU0213,PR524,Office Supplies,Art,3,228.18,0.1,30.36,,13.305285301078095,,Sketch Pad,Office Supplies,Art,65.94,84.51,Drew Wood,Consumer,South,Atlanta
NM202405676158,2024-05-05,2024-05-08,CU0110,PR523,Office Supplies,Art,7,357.21,0.0,86.66,May,24.260239075053892,3.0,Marker Set,Office Supplies,Art,38.65,51.03,Jordan Wood,Consumer,West,Seattle
NM202405582043,,,CU0095,PR519,Office Supplies,Paper,3,30.4,0.1,8.83,,29.04605263157895,,Cardstock,Office Supplies,Paper,7.19,11.26,Riley Fox,Consumer,South,Atlanta
NM202405964485,,,CU0226,PR508,Technology,Machines,3,688.35,0.0,333.63,,48.46807583351492,,InkFlow 20,Technology,Machines,118.24,229.45,Quinn Ray,Consumer,East,Boston
NM202405729023,,,CU0205,PR507,Technology,Machines,4,119.53,0.3,40.13,,33.573161549401824,,LaserJet 100,Technology,Machines,19.85,42.69,Jordan Lee,Consumer,Central,Dallas
NM202405315196,,,CU0091,PR505,Technology,Accessories,2,310.78,0.2,85.74,,27.58864791814145,,BT Mouse,Technology,Accessories,112.52,194.24,Alex Ray,Home Office,West,Seattle
NM202405365302,,,CU0228,PR501,Technology,Phones,6,6240.36,0.0,1959.9,,31.406841912966566,,Galaxy S,Technology,Phones,713.41,1040.06,Taylor Ray,Corporate,West,Los Angeles
NM202405734513,,,CU0030,PR506,Technology,Accessories,7,1830.64,0.6,-467.32,,-25.52768430712756,,Keyboard X,Technology,Accessories,328.28,653.8,Sam Lee,Corporate,West,Los Angeles
NM202405839933,,,CU0125,PR501,Technology,Phones,2,2080.12,0.0,653.3,,31.40684191296656,,Galaxy S,Technology,Phones,713.41,1040.06,Jamie Ray,Consumer,East,Boston
NM202405318183,,,CU0168,PR511,Furniture,Chairs,3,356.43,0.0,168.42,,47.25191482198468,,Mesh Chair,Furniture,Chairs,62.67,118.81,Sam Shah,Consumer,Central,Chicago
NM202405592695,,,CU0165,PR522,Office Supplies,Storage,3,112.56,0.1,46.5,,41.311300639658846,,File Cabinet,Office Supplies,Storage,22.02,41.69,Jamie Ray,Corporate,West,Los Angeles
NM202405992796,,,CU0211,PR520,Office Supplies,Paper,3,29.7,0.0,14.07,,47.37373737373737,,Sticky Notes,Office Supplies,Paper,5.21,9.9,Jamie Cruz,Consumer,Central,Chicago
NM202405871494,,,CU0166,PR518,Office Supplies,Paper,2,94.71,0.3,26.71,,28.201879421391617,,Copy Paper,Office Supplies,Paper,34.0,67.65,Jamie Ray,Consumer,Central,Dallas
NM202405704959,,,CU0082,PR520,Office Supplies,Paper,4,27.72,0.3,6.88,,24.81962481962482,,Sticky Notes,Office Supplies,Paper,5.21,9.9,Casey Ray,Consumer,East,New York
NM202405456360,,,CU0026,PR524,Office Supplies,Art,2,169.02,0.0,37.14,,21.973730919417818,,Sketch Pad,Office Supplies,Art,65.94,84.51,Casey Roy,Consumer,South,Atlanta
NM202405401138,,,CU0168,PR502,Technology,Phones,8,2537.6,0.0,1238.08,,48.78940731399748,,Pixel Mini,Technology,Phones,162.44,317.2,Sam Shah,Consumer,Central,Chicago
NM202405317804,,,CU0106,PR509,Technology,Machines,8,4769.78,0.1,2080.1,,43.60997781868346,,Shredder S,Technology,Machines,336.21,662.47,Drew Hunt,Consumer,Central,Dallas
NM202405161912,,,CU0137,PR515,Furniture,Bookcases,7,4006.17,0.0,1788.71,,44.64887910398211,,Corner Case,Furniture,Bookcases,316.78,572.31,Jordan Roy,Consumer,South,Miami
NM202405868630,,,CU0234,PR516,Office Supplies,Binders,5,48.2,0.0,23.8,,49.377593360995846,,Ring Binder,Office Supplies,Binders,4.88,9.64,Jamie Ray,Consumer,West,Los Angeles
NM202405324511,2024-05-31,2024-06-04,CU0184,PR503,Technology,Phones,7,975.81,0.1,289.18,May,29.63486744345723,4.0,iView 11,Technology,Phones,98.09,154.89,Jamie Lee,Consumer,East,New York
NM202405855380,,,CU0080,PR514,Furniture,Bookcases,2,423.95,0.2,103.89,,24.50524826040807,,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Drew Bell,Corporate,South,Atlanta
NM202405123709,,,CU0134,PR503,Technology,Phones,4,433.69,0.3,41.33,,9.52984850930388,,iView 11,Technology,Phones,98.09,154.89,Morgan Fox,Home Office,Central,Chicago
NM202405983092,,,CU0001,PR521,Office Supplies,Storage,8,239.04,0.4,-64.8,,-27.10843373493976,,Storage Box,Office Supplies,Storage,37.98,49.8,Taylor Hunt,Consumer,South,Atlanta
NM202405504417,,,CU0136,PR520,Office Supplies,Paper,4,27.72,0.3,6.88,,24.81962481962482,,Sticky Notes,Office Supplies,Paper,5.21,9.9,Alex Dean,Consumer,Central,Chicago
NM202405662084,,,CU0175,PR523,Office Supplies,Art,2,86.75,0.15,9.45,,10.893371757925072,,Marker Set,Office Supplies,Art,38.65,51.03,Riley Fox,Consumer,Central,Dallas
NM202405945922,,,CU0077,PR511,Furniture,Chairs,6,570.29,0.0,194.27,,34.065124761086466,,Mesh Chair,Furniture,Chairs,62.67,118.81,Alex Lee,Corporate,South,Atlanta
NM202405667295,,,CU0082,PR502,Technology,Phones,3,666.12,0.3,178.8,,26.842010448567827,,Pixel Mini,Technology,Phones,162.44,317.2,Casey Ray,Consumer,East,New York
NM202405395409,,,CU0238,PR523,Office Supplies,Art,7,357.21,0.0,86.66,,24.260239075053892,,Marker Set,Office Supplies,Art,38.65,51.03,Casey Cruz,Consumer,Central,Dallas
NM202405754289,,,CU0011,PR514,Furniture,Bookcases,4,1059.88,0.0,419.76,,39.60448352643695,,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Quinn Hunt,Consumer,West,Seattle
NM202405262613,,,CU0093,PR505,Technology,Accessories,8,1553.92,0.0,653.76,,42.07166392092257,,BT Mouse,Technology,Accessories,112.52,194.24,Taylor Bell,Consumer,East,New York
NM202405830576,,,CU0093,PR519,Office Supplies,Paper,4,45.04,0.0,16.28,,36.145648312611016,,Cardstock,Office Supplies,Paper,7.19,11.26,Taylor Bell,Consumer,East,New York
NM202405941105,,,CU0003,PR504,Technology,Accessories,7,5095.44,0.0,2109.31,,41.396032531047375,,USB Hub,Technology,Accessories,426.59,727.92,Riley Roy,Consumer,East,Boston
NM202405841225,,,CU0088,PR524,Office Supplies,Art,5,380.3,0.1,50.6,,13.305285301078095,,Sketch Pad,Office Supplies,Art,65.94,84.51,Jordan Bell,Consumer,Central,Chicago
NM202405661598,,,CU0004,PR512,Furniture,Tables,3,1463.6,0.3,-59.08,,-4.0366220278764695,,Standing Desk,Furniture,Tables,507.56,696.95,Jamie Roy,Consumer,South,Atlanta
NM202405129440,,,CU0095,PR508,Technology,Machines,1,206.5,0.1,88.27,,42.7457627118644,,InkFlow 20,Technology,Machines,118.24,229.45,Riley Fox,Consumer,South,Atlanta
NM202405219923,,,CU0117,PR507,Technology,Machines,3,115.26,0.1,55.71,,48.33420093701197,,LaserJet 100,Technology,Machines,19.85,42.69,Alex Hunt,Consumer,South,Atlanta
NM202405416156,,,CU0036,PR523,Office Supplies,Art,5,255.15,0.0,61.9,,24.26023907505389,,Marker Set,Office Supplies,Art,38.65,51.03,Casey Fox,Corporate,Central,Chicago
NM202405386239,,,CU0221,PR513,Furniture,Tables,4,1016.16,0.0,232.04,,22.8349866162809,,Meeting Table,Furniture,Tables,196.03,254.04,Casey Ray,Corporate,South,Miami
NM202405419684,,,CU0100,PR513,Furniture,Tables,1,152.42,0.4,-43.61,,-28.611730743996855,,Meeting Table,Furniture,Tables,196.03,254.04,Alex Hunt,Corporate,Central,Dallas
NM202405766889,,,CU0175,PR512,Furniture,Tables,4,2230.24,0.2,200.0,,8.967644737786069,,Standing Desk,Furniture,Tables,507.56,696.95,Riley Fox,Consumer,Central,Dallas
NM202405468038,,,CU0090,PR515,Furniture,Bookcases,5,1716.93,0.4,133.03,,7.7481318399701795,,Corner Case,Furniture,Bookcases,316.78,572.31,Riley Bell,Consumer,South,Miami
NM202405757300,,,CU0094,PR514,Furniture,Bookcases,6,1589.82,0.0,629.64,,39.60448352643696,,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Casey Roy,Consumer,East,Boston
NM202405665781,,,CU0210,PR501,Technology,Phones,2,1664.1,0.2,237.28,,14.258758488071631,,Galaxy S,Technology,Phones,713.41,1040.06,Morgan Bell,Corporate,East,Boston
NM202405715086,,,CU0109,PR506,Technology,Accessories,6,3138.24,0.2,1168.56,,37.23615784643622,,Keyboard X,Technology,Accessories,328.28,653.8,Casey Cruz,Consumer,Central,Dallas
NM202405567820,,,CU0210,PR524,Office Supplies,Art,4,287.33,0.15,0.0,,0.0,,Sketch Pad,Office Supplies,Art,65.94,84.51,Morgan Bell,Corporate,East,Boston
NM202405122453,,,CU0034,PR521,Office Supplies,Storage,3,149.4,0.0,35.46,,23.734939759036145,,Storage Box,Office Supplies,Storage,37.98,49.8,Quinn Bell,Corporate,East,New York
NM202405741992,,,CU0043,PR518,Office Supplies,Paper,3,202.95,0.0,100.95,,49.74131559497413,,Copy Paper,Office Supplies,Paper,34.0,67.65,Drew Ray,Corporate,South,Miami
NM202405673050,,,CU0192,PR502,Technology,Phones,6,1522.56,0.2,547.92,,35.986759142496844,,Pixel Mini,Technology,Phones,162.44,317.2,Jamie Fox,Home Office,Central,Dallas
NM202405105236,,,CU0224,PR513,Furniture,Tables,1,177.83,0.3,-18.2,,-10.234493617499858,,Meeting Table,Furniture,Tables,196.03,254.04,Jordan Fox,Consumer,East,New York
NM202405625742,,,CU0214,PR505,Technology,Accessories,8,1398.53,0.1,498.37,,35.635274180746926,,BT Mouse,Technology,Accessories,112.52,194.24,Quinn Dean,Home Office,Central,Chicago
NM202405283369,2024-05-31,2024-05-31,CU0094,PR504,Technology,Accessories,4,2329.34,0.2,622.98,May,26.744914868589387,0.0,USB Hub,Technology,Accessories,426.59,727.92,Casey Roy,Consumer,East,Boston
NM202405437600,,,CU0226,PR513,Furniture,Tables,2,406.46,0.2,14.4,,3.5427840377896964,,Meeting Table,Furniture,Tables,196.03,254.04,Quinn Ray,Consumer,East,Boston
NM202405789619,,,CU0160,PR506,Technology,Accessories,2,1307.6,0.0,651.04,,49.788926277148974,,Keyboard X,Technology,Accessories,328.28,653.8,Quinn Fox,Home Office,South,Atlanta
NM202405473452,,,CU0146,PR506,Technology,Accessories,6,3922.8,0.0,1953.12,,49.788926277148974,,Keyboard X,Technology,Accessories,328.28,653.8,Casey Wood,Consumer,East,New York
NM202405219264,,,CU0147,PR504,Technology,Accessories,1,436.75,0.4,10.16,,2.326273611906125,,USB Hub,Technology,Accessories,426.59,727.92,Quinn Wood,Corporate,West,Seattle
NM202405892811,,,CU0185,PR512,Furniture,Tables,3,1881.77,0.1,359.09,,19.082565882121617,,Standing Desk,Furniture,Tables,507.56,696.95,Sam Shah,Consumer,East,New York
NM202405862691,,,CU0175,PR524,Office Supplies,Art,1,59.16,0.3,-6.78,,-11.460446247464503,,Sketch Pad,Office Supplies,Art,65.94,84.51,Riley Fox,Consumer,Central,Dallas
NM202405782508,,,CU0148,PR508,Technology,Machines,8,1468.48,0.2,522.56,,35.58509479189366,,InkFlow 20,Technology,Machines,118.24,229.45,Alex Shah,Corporate,South,Atlanta
NM202405181039,,,CU0012,PR506,Technology,Accessories,2,1046.08,0.2,389.52,,37.23615784643622,,Keyboard X,Technology,Accessories,328.28,653.8,Jamie Hunt,Consumer,Central,Chicago
NM202405908682,,,CU0225,PR515,Furniture,Bookcases,3,1716.93,0.0,766.59,,44.64887910398211,,Corner Case,Furniture,Bookcases,316.78,572.31,Sam Dean,Consumer,West,Los Angeles
NM202405102870,,,CU0080,PR507,Technology,Machines,5,213.45,0.0,114.2,,53.50199109861795,,LaserJet 100,Technology,Machines,19.85,42.69,Drew Bell,Corporate,South,Atlanta
NM202405761582,,,CU0134,PR522,Office Supplies,Storage,1,25.01,0.4,2.99,,11.955217912834867,,File Cabinet,Office Supplies,Storage,22.02,41.69,Morgan Fox,Home Office,Central,Chicago
NM202405838966,,,CU0231,PR523,Office Supplies,Art,4,204.12,0.0,49.52,,24.260239075053892,,Marker Set,Office Supplies,Art,38.65,51.03,Riley Hunt,Consumer,West,Los Angeles
NM202405369514,,,CU0108,PR501,Technology,Phones,6,5304.31,0.15,1023.85,,19.302227810968812,,Galaxy S,Technology,Phones,713.41,1040.06,Sam Dean,Consumer,East,New York
NM202405452141,,,CU0192,PR510,Furniture,Chairs,7,1698.48,0.0,530.81,,31.252060666007246,,Task Chair,Furniture,Chairs,166.81,242.64,Jamie Fox,Home Office,Central,Dallas
NM202405609463,,,CU0003,PR514,Furniture,Bookcases,1,211.98,0.2,51.95,,24.5070289649967,,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Riley Roy,Consumer,East,Boston
NM202405493763,,,CU0143,PR506,Technology,Accessories,7,4576.6,0.0,2278.64,,49.788926277148974,,Keyboard X,Technology,Accessories,328.28,653.8,Riley Ray,Corporate,South,Atlanta
NM202405412708,,,CU0085,PR510,Furniture,Chairs,3,582.34,0.2,81.91,,14.065666105711438,,Task Chair,Furniture,Chairs,166.81,242.64,Riley Ray,Corporate,West,Seattle
NM202405677716,,,CU0081,PR510,Furniture,Chairs,3,582.34,0.2,81.91,,14.065666105711438,,Task Chair,Furniture,Chairs,166.81,242.64,Alex Roy,Corporate,East,New York
NM202405380013,,,CU0159,PR516,Office Supplies,Binders,3,28.92,0.0,14.28,,49.377593360995846,,Ring Binder,Office Supplies,Binders,4.88,9.64,Morgan Fox,Home Office,Central,Chicago
NM202405479442,,,CU0228,PR524,Office Supplies,Art,2,135.22,0.2,3.34,,2.4700488093477295,,Sketch Pad,Office Supplies,Art,65.94,84.51,Taylor Ray,Corporate,West,Los Angeles
NM202405600408,,,CU0136,PR502,Technology,Phones,7,888.16,0.6,-248.92,,-28.02648171500631,,Pixel Mini,Technology,Phones,162.44,317.2,Alex Dean,Consumer,Central,Chicago
NM202405157715,,,CU0157,PR515,Furniture,Bookcases,3,1716.93,0.0,766.59,,44.64887910398211,,Corner Case,Furniture,Bookcases,316.78,572.31,Sam Ray,Corporate,South,Atlanta
NM202405392724,,,CU0144,PR514,Furniture,Bookcases,8,2119.76,0.0,839.52,,39.60448352643695,,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Morgan Cruz,Consumer,West,Seattle
NM202405997237,,,CU0186,PR506,Technology,Accessories,8,3661.28,0.3,1035.04,,28.26989468164139,,Keyboard X,Technology,Accessories,328.28,653.8,Taylor Dean,Consumer,East,New York
NM202405886200,,,CU0113,PR524,Office Supplies,Art,2,101.41,0.4,-30.47,,-30.04634651415048,,Sketch Pad,Office Supplies,Art,65.94,84.51,Taylor Hunt,Corporate,South,Atlanta
NM202405325607,,,CU0153,PR505,Technology,Accessories,6,699.26,0.4,24.14,,3.452220919257501,,BT Mouse,Technology,Accessories,112.52,194.24,Casey Wood,Consumer,South,Miami
NM202405373334,,,CU0134,PR516,Office Supplies,Binders,7,60.73,0.1,26.57,,43.751029145397666,,Ring Binder,Office Supplies,Binders,4.88,9.64,Morgan Fox,Home Office,Central,Chicago
NM202405485784,,,CU0025,PR519,Office Supplies,Paper,6,67.56,0.0,24.42,,36.14564831261101,,Cardstock,Office Supplies,Paper,7.19,11.26,Jordan Fox,Consumer,West,Seattle
NM202405654390,,,CU0181,PR521,Office Supplies,Storage,7,313.74,0.1,47.88,,15.261044176706829,,Storage Box,Office Supplies,Storage,37.98,49.8,Casey Dean,Home Office,East,New York
NM202405687728,,,CU0186,PR511,Furniture,Chairs,4,475.24,0.0,0.0,,0.0,,Mesh Chair,Furniture,Chairs,62.67,118.81,Taylor Dean,Consumer,East,New York
NM202405707734,,,CU0207,PR505,Technology,Accessories,1,165.1,0.15,52.58,,31.847365233192004,,BT Mouse,Technology,Accessories,112.52,194.24,Jordan Ray,Corporate,Central,Dallas
NM202405721983,,,CU0117,PR506,Technology,Accessories,2,1307.6,0.0,651.04,,49.788926277148974,,Keyboard X,Technology,Accessories,328.28,653.8,Alex Hunt,Consumer,South,Atlanta
NM202405652422,,,CU0133,PR516,Office Supplies,Binders,3,28.92,0.0,14.28,,49.377593360995846,,Ring Binder,Office Supplies,Binders,4.88,9.64,Morgan Ray,Corporate,West,Los Angeles
NM202405358636,,,CU0054,PR508,Technology,Machines,7,1606.15,0.0,778.47,,48.46807583351493,,InkFlow 20,Technology,Machines,118.24,229.45,Casey Ray,Corporate,South,Miami
NM202405417919,,,CU0067,PR505,Technology,Accessories,2,388.48,0.0,163.44,,42.07166392092257,,BT Mouse,Technology,Accessories,112.52,194.24,Jamie Hunt,Corporate,East,Boston
NM202405219074,,,CU0175,PR516,Office Supplies,Binders,7,67.48,0.0,33.32,,49.377593360995846,,Ring Binder,Office Supplies,Binders,4.88,9.64,Riley Fox,Consumer,Central,Dallas
NM202405196881,,,CU0125,PR510,Furniture,Chairs,6,1455.84,0.0,454.98,,31.25206066600726,,Task Chair,Furniture,Chairs,166.81,242.64,Jamie Ray,Consumer,East,Boston
NM202405795150,,,CU0210,PR510,Furniture,Chairs,6,1455.84,0.0,454.98,,31.25206066600726,,Task Chair,Furniture,Chairs,166.81,242.64,Morgan Bell,Corporate,East,Boston
NM202405696102,,,CU0138,PR513,Furniture,Tables,5,889.14,0.3,-91.01,,-10.235733405312999,,Meeting Table,Furniture,Tables,196.03,254.04,Casey Dean,Home Office,South,Atlanta
NM202405419475,,,CU0036,PR513,Furniture,Tables,2,508.08,0.0,116.02,,22.8349866162809,,Meeting Table,Furniture,Tables,196.03,254.04,Casey Fox,Corporate,Central,Chicago
NM202405659303,,,CU0237,PR505,Technology,Accessories,3,582.72,0.0,0.0,,0.0,,BT Mouse,Technology,Accessories,112.52,194.24,Jordan Ray,Consumer,West,Seattle
NM202405518238,,,CU0091,PR507,Technology,Machines,5,192.1,0.1,92.85,,48.33420093701197,,LaserJet 100,Technology,Machines,19.85,42.69,Alex Ray,Home Office,West,Seattle
NM202405202041,,,CU0201,PR518,Office Supplies,Paper,5,338.25,0.0,168.25,,49.74131559497413,,Copy Paper,Office Supplies,Paper,34.0,67.65,Quinn Lee,Consumer,South,Miami
NM202405526469,,,CU0128,PR509,Technology,Machines,5,1987.41,0.4,306.36,,15.415037662082812,,Shredder S,Technology,Machines,336.21,662.47,Jordan Shah,Home Office,East,New York
NM202405581851,,,CU0062,PR515,Furniture,Bookcases,8,4578.48,0.0,2044.24,,44.64887910398211,,Corner Case,Furniture,Bookcases,316.78,572.31,Morgan Dean,Consumer,Central,Dallas
NM202405438307,,,CU0227,PR508,Technology,Machines,5,1147.25,0.0,556.05,,48.46807583351492,,InkFlow 20,Technology,Machines,118.24,229.45,Jamie Cruz,Corporate,West,Los Angeles
NM202405190805,,,CU0206,PR507,Technology,Machines,8,341.52,0.0,182.72,,53.50199109861794,,LaserJet 100,Technology,Machines,19.85,42.69,Morgan Shah,Consumer,East,New York
NM202405648760,,,CU0229,PR507,Technology,Machines,3,108.86,0.15,49.31,,45.29671137240492,,LaserJet 100,Technology,Machines,19.85,42.69,Drew Bell,Corporate,Central,Chicago
NM202405905904,,,CU0178,PR519,Office Supplies,Paper,1,11.26,0.0,4.07,,36.145648312611016,,Cardstock,Office Supplies,Paper,7.19,11.26,Drew Lee,Consumer,West,Los Angeles
NM202405552309,,,CU0057,PR504,Technology,Accessories,2,1310.26,0.1,457.08,,34.884679376612276,,USB Hub,Technology,Accessories,426.59,727.92,Casey Lee,Corporate,Central,Dallas
NM202405282172,,,CU0016,PR519,Office Supplies,Paper,8,72.06,0.2,14.54,,20.177629752983623,,Cardstock,Office Supplies,Paper,7.19,11.26,Jordan Roy,Home Office,East,Boston
NM202405632941,,,CU0123,PR510,Furniture,Chairs,8,1941.12,0.0,606.64,,31.252060666007253,,Task Chair,Furniture,Chairs,166.81,242.64,Sam Dean,Home Office,Central,Dallas
NM202405734928,,,CU0031,PR503,Technology,Phones,5,774.45,0.0,284.0,,36.67118600296985,,iView 11,Technology,Phones,98.09,154.89,Jordan Dean,Consumer,South,Atlanta
NM202405469791,,,CU0200,PR520,Office Supplies,Paper,4,27.72,0.3,6.88,,24.81962481962482,,Sticky Notes,Office Supplies,Paper,5.21,9.9,Quinn Shah,Consumer,East,Boston
NM202405473282,,,CU0098,PR520,Office Supplies,Paper,1,9.9,0.0,4.69,,47.37373737373737,,Sticky Notes,Office Supplies,Paper,5.21,9.9,Sam Cruz,Home Office,Central,Dallas
NM202405988585,,,CU0060,PR512,Furniture,Tables,6,3554.45,0.15,509.09,,14.32260968644938,,Standing Desk,Furniture,Tables,507.56,696.95,Quinn Dean,Consumer,South,Miami
NM202405878094,,,CU0206,PR514,Furniture,Bookcases,2,211.98,0.6,-108.08,,-50.98594207000661,,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Morgan Shah,Consumer,East,New York
NM202405571805,,,CU0085,PR513,Furniture,Tables,6,914.54,0.4,-261.64,,-28.60891814464102,,Meeting Table,Furniture,Tables,196.03,254.04,Riley Ray,Corporate,West,Seattle
NM202405712591,,,CU0077,PR514,Furniture,Bookcases,7,1854.79,0.0,734.58,,39.60448352643696,,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Alex Lee,Corporate,South,Atlanta
NM202405413494,,,CU0004,PR502,Technology,Phones,3,380.64,0.6,-106.68,,-28.02648171500631,,Pixel Mini,Technology,Phones,162.44,317.2,Jamie Roy,Consumer,South,Atlanta
NM202405496256,2024-05-04,2024-05-04,CU0073,PR506,Technology,Accessories,3,1961.4,0.0,976.56,May,49.788926277148974,0.0,Keyboard X,Technology,Accessories,328.28,653.8,Jordan Wood,Home Office,West,Los Angeles
NM202405885709,,,CU0077,PR509,Technology,Machines,5,1324.94,0.6,-356.11,,-26.87744350687578,,Shredder S,Technology,Machines,336.21,662.47,Alex Lee,Corporate,South,Atlanta
NM202405541838,,,CU0013,PR510,Furniture,Chairs,8,1941.12,0.0,606.64,,31.252060666007253,,Task Chair,Furniture,Chairs,166.81,242.64,Jamie Cruz,Consumer,Central,Dallas
NM202405359886,,,CU0074,PR508,Technology,Machines,4,367.12,0.6,-105.84,,-28.82981041621268,,InkFlow 20,Technology,Machines,118.24,229.45,Morgan Wood,Consumer,Central,Chicago
NM202405469040,,,CU0221,PR513,Furniture,Tables,1,254.04,0.0,58.01,,22.8349866162809,,Meeting Table,Furniture,Tables,196.03,254.04,Casey Ray,Corporate,South,Miami
NM202405833575,,,CU0058,PR512,Furniture,Tables,4,2369.63,0.15,339.39,,14.322489164975122,,Standing Desk,Furniture,Tables,507.56,696.95,Morgan Dean,Corporate,East,New York
NM202405917727,,,CU0146,PR510,Furniture,Chairs,1,242.64,0.0,75.83,,31.252060666007253,,Task Chair,Furniture,Chairs,166.81,242.64,Casey Wood,Consumer,East,New York
NM202405203332,,,CU0016,PR515,Furniture,Bookcases,6,2918.78,0.15,1018.1,,34.881011929641836,,Corner Case,Furniture,Bookcases,316.78,572.31,Jordan Roy,Home Office,East,Boston
NM202405942469,,,CU0176,PR514,Furniture,Bookcases,5,1126.12,0.0,325.97,,28.94629346783647,,4-Shelf Case,Furniture,Bookcases,160.03,264.97,Taylor Roy,Consumer,East,New York
NM202405118548,2024-05-18,2024-05-25,CU0160,PR518,Office Supplies,Paper,4,189.42,0.3,53.42,May,28.201879421391617,7.0,Copy Paper,Office Supplies,Paper,34.0,67.65,Quinn Fox,Home Office,South,Atlanta
NM202405448191,,,CU0022,PR515,Furniture,Bookcases,5,1716.93,0.4,133.03,,7.7481318399701795,,Corner Case,Furniture,Bookcases,316.78,572.31,Casey Roy,Consumer,Central,Chicago
NM202405360611,,,CU0120,PR522,Office Supplies,Storage,6,225.13,0.1,93.01,,41.313907520099505,,File Cabinet,Office Supplies,Storage,22.02,41.69,Alex Wood,Corporate,East,Boston
NM202405856395,,,CU0233,PR518,Office Supplies,Paper,3,202.95,0.0,100.95,,49.74131559497413,,Copy Paper,Office Supplies,Paper,34.0,67.65,Alex Hunt,Consumer,East,Boston
NM202405874998,,,CU0063,PR516,Office Supplies,Binders,6,49.16,0.15,19.88,,40.439381611065905,,Ring Binder,Office Supplies,Binders,4.88,9.64,Alex Lee,Consumer,Central,Chicago
NM202405815482,,,CU0156,PR512,Furniture,Tables,2,1115.12,0.2,100.0,,8.967644737786069,,Standing Desk,Furniture,Tables,507.56,696.95,Jordan Lee,Home Office,East,New York
NM202405674507,,,CU0034,PR501,Technology,Phones,5,5200.3,0.0,1633.25,,31.40684191296656,,Galaxy S,Technology,Phones,713.41,1040.06,Quinn Bell,Corporate,East,New York
NM202405731601,2024-05-07,2024-05-10,CU0055,PR511,Furniture,Chairs,1,106.93,0.1,44.26,May,41.391564574955574,3.0,Mesh Chair,Furniture,Chairs,62.67,118.81,Drew Cruz,Corporate,West,Seattle
NM202405343987,,,CU0188,PR513,Furniture,Tables,8,1829.09,0.1,260.85,,14.26118999065109,,Meeting Table,Furniture,Tables,196.03,254.04,Quinn Lee,Home Office,South,Miami
NM202405726553,,,CU0132,PR509,Technology,Machines,7,3246.1,0.3,892.63,,27.498536705585163,,Shredder S,Technology,Machines,336.21,662.47,Sam Hunt,Corporate,Central,Chicago
NM202405197144,,,CU0028,PR506,Technology,Accessories,2,1307.6,0.0,651.04,,49.788926277148974,,Keyboard X,Technology,Accessories,328.28,653.8,Alex Roy,Consumer,East,Boston
NM202405505635,,,CU0080,PR501,Technology,Phones,6,6240.36,0.0,1959.9,,31.406841912966566,,Galaxy S,Technology,Phones,713.41,1040.06,Drew Bell,Corporate,South,Atlanta
NM202405764706,,,CU0031,PR506,Technology,Accessories,8,5230.4,0.0,2604.16,,49.788926277148974,,Keyboard X,Technology,Accessories,328.28,653.8,Jordan Dean,Consumer,South,Atlanta
NM202405513225,,,CU0035,PR518,Office Supplies,Paper,1,67.65,0.0,33.65,,49.741315594974125,,Copy Paper,Office Supplies,Paper,34.0,67.65,Riley Cruz,Corporate,Central,Dallas
NM202405339901,,,CU0205,PR516,Office Supplies,Binders,6,46.27,0.2,16.99,,36.71925653771341,,Ring Binder,Office Supplies,Binders,4.88,9.64,Jordan Lee,Consumer,Central,Dallas
NM202405314353,,,CU0158,PR519,Office Supplies,Paper,1,9.57,0.15,2.38,,24.869383490073144,,Cardstock,Office Supplies,Paper,7.19,11.26,Jordan Hunt,Home Office,South,Atlanta
NM202405661965,,,CU0187,PR508,Technology,Machines,5,1032.53,0.1,441.33,,42.742583750593205,,InkFlow 20,Technology,Machines,118.24,229.45,Taylor Bell,Home Office,East,Boston
NM202405358904,,,CU0122,PR522,Office Supplies,Storage,8,233.46,0.3,57.3,,24.543819069647903,,File Cabinet,Office Supplies,Storage,22.02,41.69,Casey Ray,Home Office,East,Boston
NM202405156035,,,CU0234,PR506,Technology,Accessories,5,3269.0,0.0,1627.6,,49.788926277148974,,Keyboard X,Technology,Accessories,328.28,653.8,Jamie Ray,Consumer,West,Los Angeles
NM202405385351,2024-05-26,2024-05-27,CU0165,PR521,Office Supplies,Storage,5,99.6,0.6,0.0,May,0.0,1.0,Storage Box,Office Supplies,Storage,37.98,49.8,Jamie Ray,Corporate,West,Los Angeles
NM202405201910,2024-05-19,2024-05-22,CU0126,PR518,Office Supplies,Paper,5,338.25,0.0,168.25,May,49.74131559497413,3.0,Copy Paper,Office Supplies,Paper,34.0,67.65,Quinn Cruz,Consumer,South,Atlanta
